,date,N_likes,N_reposts,Хэштег
483,2021-06-22 13:30:46,37,14,['#skillbox_курсы']
484,2021-06-21 18:43:52,52,49,"['#skillbox_маркетинг', '#статья_skillbox']"
485,2021-06-21 12:28:52,25,18,['#Расписание_Skillbox']
486,2021-06-21 11:23:33,30,13,['#skillbox_маркетинг']
487,2021-06-20 14:15:13,120,73,['#в_закладки_skillbox']
488,2021-06-19 12:35:34,51,18,['#skillbox']
489,2021-06-18 18:31:24,28,19,['#высшее_образование_skillbox']
490,2021-06-18 15:12:55,38,60,['#skillbox_программирование']
491,2021-06-17 17:50:31,48,16,['#skillbox_анонс']
492,2021-06-17 16:00:26,15,8,['#skillbox_анонс']
493,2021-06-17 14:00:17,21,4,"['#Skillbox_OFFF', '#Skillbox_дизайн']"
494,2021-06-16 19:54:37,24,14,"['#skillbox_программирование', '#статья_skillbox']"
495,2021-06-16 15:50:06,26,13,['#skillbox_игры']
496,2021-06-16 14:43:40,22,12,['#высшее_образование_skillbox']
497,2021-06-15 18:37:33,25,14,['#лекторий_skillbox']
498,2021-06-15 17:35:12,85,76,"['#skillbox_дизайн', '#статья_skillbox']"
499,2021-06-14 15:12:41,38,26,['#высшее_образование_skillbox']
500,2021-06-14 12:20:49,24,21,['#Расписание_Skillbox']
501,2021-06-13 10:15:24,42,13,['#в_закладки_skillbox']
502,2021-06-12 15:32:31,36,20,['#skillbox_управление']
503,2021-06-11 18:52:08,31,9,['#skillbox_мультимедиа']
504,2021-06-11 16:45:49,74,36,['#студенты_skillbox']
505,2021-06-10 18:11:23,29,13,['#skillbox_управление']
506,2021-06-10 14:32:22,30,12,['#skillbox_дизайн']
507,2021-06-09 17:29:29,34,12,['#работа_студента_skillbox']
508,2021-06-09 15:25:51,29,12,['#skillbox_дизайн']
509,2021-06-09 13:12:08,33,24,['#skillbox_управление']
510,2021-06-08 19:24:46,26,14,"['#статья_skillbox', '#skillbox_управление']"
511,2021-06-07 20:27:54,17,5,['#skillbox_дизайн']
512,2021-06-07 18:41:53,26,15,['#skillbox_дизайн']
513,2021-06-07 15:42:25,33,22,['#skillbox_дизайн']
514,2021-06-07 13:08:19,30,24,['#Расписание_Skillbox']
515,2021-06-06 13:38:15,49,16,['#в_закладки_skillbox']
516,2021-06-05 13:41:36,40,33,['#skillbox_маркетинг']
517,2021-06-04 20:00:08,55,53,"['#skillbox_маркетинг', '#статья_skillbox']"
518,2021-06-04 12:27:54,54,42,"['#совет_препода_skillbox', '#skillbox_дизайн']"
519,2021-06-03 15:12:23,92,67,['#в_закладки_skillbox']
520,2021-06-03 11:08:35,42,27,"['#skillbox_дизайн', '#статья_skillbox']"
521,2021-06-02 19:49:02,24,8,['#skillbox_анонс']
522,2021-06-01 18:52:10,103,29,"['#skillbox_дизайн', '#skillbox_вдохновляет']"
523,2021-06-01 16:26:47,26,14,['#лекторий_skillbox']
524,2021-05-31 17:41:23,53,31,"['#skillbox_дизайн', '#статья_skillbox']"
525,2021-05-31 15:49:33,62,20,['#skillbox_маркетинг']
526,2021-05-31 14:02:13,20,5,[]
527,2021-05-31 12:59:11,30,33,['#Расписание_Skillbox']
528,2021-05-30 11:00:51,113,32,['#skillbox']
529,2021-05-29 10:01:04,87,33,['#в_закладки_skillbox']
530,2021-05-28 17:50:00,52,29,"['#skillbox_дизайн', '#статья_skillbox']"
531,2021-05-27 18:48:54,46,37,"['#skillbox_дизайн', '#статья_skillbox']"
532,2021-05-27 14:49:42,33,6,['#skillbox_маркетинг']
533,2021-05-26 18:47:55,29,13,['#лекторий_skillbox']
534,2021-05-25 19:33:56,59,46,"['#статья_skillbox', '#skillbox_маркетинг']"
535,2021-05-25 16:24:15,22,3,['#лекторий_skillbox']
536,2021-05-24 17:29:05,57,31,"['#skillbox_маркетинг', '#статья_skillbox']"
537,2021-05-24 12:53:31,26,28,['#Расписание_Skillbox']
538,2021-05-24 12:25:18,42,15,['#skillbox_игра']
539,2021-05-23 11:25:57,66,26,"['#skillbox_дизайн', '#работа_студента_skillbox']"
540,2021-05-22 13:26:00,107,82,['#skillbox_маркетинг']
541,2021-05-22 11:00:03,44,36,[]
542,2021-05-21 17:51:38,53,11,"['#skillbox_дизайн', '#в_закладки_skillbox']"
543,2021-05-21 11:08:09,48,26,[]
544,2021-05-20 18:30:02,33,5,['#Высшее_образование_Skillbox']
545,2021-05-20 17:30:55,23,3,['#skillbox_дизайн']
546,2021-05-20 14:14:35,78,49,['#в_закладки_skillbox']
547,2021-05-19 19:45:00,55,58,"['#skillbox_программирование', '#статья_skillbox']"
548,2021-05-19 18:30:23,23,4,['#skillbox_дизайн']
549,2021-05-19 16:57:14,22,7,['#skillbox_анонс']
550,2021-05-19 16:02:17,14,2,['#skillbox_анонс']
551,2021-05-18 19:35:32,41,14,['#skillbox_анонс']
552,2021-05-18 17:53:36,19,5,['#лекторий_skillbox']
553,2021-05-17 19:32:37,95,96,['#skillbox_взакладки']
554,2021-05-17 17:09:31,40,33,"['#skillbox_маркетинг', '#статья_skillbox']"
555,2021-05-17 13:20:00,30,20,['#Расписание_Skillbox']
556,2021-05-16 09:47:59,78,29,['#в_закладки_skillbox']
557,2021-05-15 10:46:19,150,62,['#skillbox_программирование']
558,2021-05-14 15:21:33,30,21,['#высшее_образование_skillbox']
559,2021-05-13 18:54:48,120,103,['#статья_skillbox']
560,2021-05-13 13:37:53,28,6,['#skillbox_анонс']
561,2021-05-12 18:04:24,142,115,"['#skillbox_дизайн', '#статья_skillbox']"
562,2021-05-11 19:11:25,45,24,"['#skillbox_маркетинг', '#статья_skillbox']"
563,2021-05-11 15:06:47,30,11,['#skillbox_анонс']
564,2021-05-10 19:51:41,39,23,['#высшее_образование_skillbox']
565,2021-05-10 12:21:09,47,36,['#Расписание_Skillbox']
566,2021-05-09 13:55:31,93,37,"['#skillbox_маркетинг', '#skillbox_вдохновляет']"
567,2021-05-08 11:45:22,135,102,"['#в_закладки_skillbox', '#skillbox_управление']"
568,2021-05-07 11:22:48,95,62,['#в_закладки_skillbox']
569,2021-05-06 20:13:09,68,43,['#статья_skillbox']
570,2021-05-06 18:14:27,32,15,['#Лекторий_Skillbox']
571,2021-05-06 11:21:08,87,30,"['#skillbox_программирование', '#в_закладки_skillbox']"
572,2021-05-05 19:39:15,38,22,"['#skillbox_программирование', '#статья_skillbox']"
573,2021-05-05 17:28:27,47,14,['#skillbox_программирование']
574,2021-05-05 11:56:21,25,11,['#skillbox_анонс']
575,2021-05-04 19:47:03,26,15,['#лекторий_skillbox']
576,2021-05-03 18:10:46,63,46,"['#skillbox_дизайн', '#статья_skillbox']"
577,2021-05-03 13:30:19,33,21,['#Расписание_Skillbox']
578,2021-05-03 11:08:49,76,50,"['#skillbox_дизайн', '#в_закладки_skillbox']"
579,2021-05-02 15:40:25,124,57,['#в_закладки_skillbox']
580,2021-05-01 13:42:23,57,21,['#в_закладки_skillbox']
581,2021-04-30 15:10:44,163,352,['#skillbox_анонс']
582,2021-04-29 20:09:34,37,20,"['#skillbox_маркетинг', '#статья_skillbox']"
583,2021-04-29 17:00:47,84,78,"['#в_закладки_skillbox', '#skillbox_дизайн']"
584,2021-04-29 14:46:40,27,12,[]
585,2021-04-28 14:35:52,44,30,['#высшее_образование_skillbox']
586,2021-04-27 19:58:15,68,63,"['#skillbox_программирование', '#статья_skillbox']"
587,2021-04-27 15:00:57,128,105,['#skillbox_маркетинг']
588,2021-04-26 20:32:14,79,59,"['#skillbox_маркетинг', '#статья_skillbox']"
589,2021-04-26 15:13:46,30,21,['#Расписание_Skillbox']
590,2021-04-25 12:02:58,143,107,['#skillbox_дизайн']
591,2021-04-24 11:52:34,128,120,['#в_закладки_skillbox']
592,2021-04-23 19:05:22,28,12,"['#skillbox_маркетинг', '#статья_skillbox']"
593,2021-04-23 15:30:03,21,3,['#skillbox_дизайн']
594,2021-04-22 19:00:40,37,17,['#лекторий_skillbox']
595,2021-04-22 17:30:02,40,29,['#skillbox_дизайн']
596,2021-04-22 11:13:00,272,351,"['#skillbox_маркетинг', '#в_закладки_skillbox']"
597,2021-04-21 18:30:02,61,50,"['#skillbox_программирование', '#статья_skillbox']"
598,2021-04-21 15:44:59,36,21,['#Высшее_образование_Skillbox']
599,2021-04-21 12:29:09,70,14,['#skillbox_курсы']
600,2021-04-20 19:48:03,24,11,"['#skillbox_дизайн', '#статья_skillbox']"
601,2021-04-20 18:30:17,22,7,['#skillbox_анонс']
602,2021-04-20 13:34:22,176,368,['#skillbox_анонс']
603,2021-04-19 17:58:47,18,2,['#skillbox_анонс']
604,2021-04-19 14:00:47,77,55,"['#skillbox_дизайн', '#в_закладки_skillbox']"
605,2021-04-19 11:08:16,35,27,['#Расписание_Skillbox']
606,2021-04-18 14:45:17,34,13,['#Skillbox_Хакатон']
607,2021-04-18 13:32:15,129,123,['#skillbox_маркетинг']
608,2021-04-17 17:00:12,38,16,[]
609,2021-04-17 16:59:53,61,9,[]
610,2021-04-17 16:59:26,65,30,[]
611,2021-04-17 10:19:41,123,66,"['#Деньхокку', '#в_закладки_skillbox']"
612,2021-04-16 18:13:35,37,34,"['#skillbox_дизайн', '#статья_skillbox']"
613,2021-04-16 12:44:26,67,45,"['#skillbox_маркетинг', '#skillbox_вдохновляет']"
614,2021-04-15 19:53:22,33,14,"['#skillbox_маркетинг', '#статья_skillbox']"
615,2021-04-15 18:15:09,25,5,['#skillbox_дизайн']
616,2021-04-14 19:46:57,76,90,"['#skillbox_маркетинг', '#статья_skillbox']"
617,2021-04-14 15:45:04,24,10,['#skillbox_дизайн']
618,2021-04-14 11:28:07,248,195,"['#skillbox_управление', '#в_закладки_skillbox']"
619,2021-04-13 20:25:07,115,125,['#статья_skillbox']
620,2021-04-13 17:01:01,120,29,"['#skillbox_дизайн', '#работа_студента_skillbox']"
621,2021-04-13 15:09:23,20,9,['#лекторий_skillbox']
622,2021-04-12 19:01:27,101,45,['#skillbox_дизайн']
623,2021-04-12 14:57:56,52,32,['#skillbox_анонс']
624,2021-04-12 12:02:32,39,19,['#Расписание_Skillbox']
625,2021-04-11 11:38:24,35,20,"['#BKMenuCourt', '#Skillbox_вдохновляет']"
626,2021-04-10 13:29:05,34,52,['#skillbox_игры']
627,2021-04-09 19:15:19,38,22,"['#skillbox_программирование', '#статья_skillbox']"
628,2021-04-09 14:52:26,54,47,['#Высшее_образование_Skillbox']
629,2021-04-08 20:26:04,83,81,"['#skillbox_маркетинг', '#статья_skillbox']"
630,2021-04-08 19:33:24,50,36,['#Курсы_skillbox']
631,2021-04-07 19:15:22,88,42,"['#skillbox_маркетинг', '#статья_skillbox']"
632,2021-04-07 12:23:03,23,5,['#skillbox_анонс']
633,2021-04-06 19:20:44,18,3,[]
634,2021-04-06 17:31:33,181,259,['#В_закладки_Skillbox']
635,2021-04-06 15:27:02,28,11,['#лекторий_skillbox']
636,2021-04-06 10:36:48,28,20,['#skillbox_дизайн']
637,2021-04-05 20:00:27,68,71,"['#статья_skillbox', '#skillbox_дизайн']"
638,2021-04-05 16:59:21,42,30,"['#Typomania', '#Конкурс_Skillbox']"
639,2021-04-05 12:37:42,35,24,['#Расписание_Skillbox']
640,2021-04-04 11:02:24,46,9,['#skillbox_преподаватели']
641,2021-04-03 18:00:18,120,21,['#Подарок_ангелу']
642,2021-04-03 15:48:38,76,28,"['#ВзакладкиSkillbox', '#Skillbox_гейм']"
643,2021-04-02 19:27:24,26,11,['#анонс_skillbox']
644,2021-04-01 19:00:03,67,87,"['#статья_skillbox', '#skillbox_маркетинг']"
645,2021-04-01 16:01:19,73,33,"['#Дизайн_интерьера', '#Skillbox_вдохновляет']"
646,2021-04-01 14:29:12,18,5,['#skillbox_MBA']
647,2021-03-31 18:40:09,32,24,"['#статья_skillbox', '#skillbox_программирование']"
648,2021-03-31 14:27:13,240,96,"['#skillbox_вдохновляет', '#skillbox_дизайн']"
649,2021-03-30 16:16:25,22,15,['#лекторий_skillbox']
650,2021-03-30 13:46:08,22,9,['#skillbox']
651,2021-03-29 13:24:01,40,37,['#Расписание_Skillbox']
652,2021-03-28 12:19:21,62,31,['#skillbox_маркетинг']
653,2021-03-27 10:13:18,130,65,"['#skillbox_дизайн', '#работа_студента_skillbox']"
654,2021-03-26 20:07:58,51,21,['#skillbox_маркетинг']
655,2021-03-26 15:04:15,79,71,['#skillbox_управление']
656,2021-03-25 18:00:13,42,20,"['#статья_skillbox', '#skillbox_маркетинг']"
657,2021-03-25 11:57:06,45,10,['#skillbox_маркетинг']
658,2021-03-24 18:43:46,31,10,"['#skillbox_маркетинг', '#статья_skillbox']"
659,2021-03-24 17:13:06,27,24,"['#Высшее_образование_Skillbox', '#в_закладки_skillbox']"
660,2021-03-24 12:39:50,41,14,['#skillbox_анонс']
661,2021-03-23 14:41:43,37,13,['#лекторий_skillbox']
662,2021-03-22 19:15:15,22,11,['#skillbox_дизайн']
663,2021-03-22 18:01:16,29,21,"['#skillbox_маркетинг', '#статья_skillbox']"
664,2021-03-22 15:00:32,39,28,['#Расписание_Skillbox']
665,2021-03-22 11:56:28,195,120,"['#skillbox_маркетинг', '#в_закладки_skillbox']"
666,2021-03-21 12:04:20,115,79,['#в_закладки_skillbox']
667,2021-03-20 12:01:54,86,17,"['#skillbox_вдохновляет', '#skillbox_дизайн']"
668,2021-03-19 19:15:33,22,5,['#skillbox_дизайн']
669,2021-03-19 18:00:17,55,42,"['#skillbox_управление', '#статья_skillbox']"
670,2021-03-19 12:22:13,28,3,['#Вам_слово']
671,2021-03-18 18:54:47,35,18,"['#skillbox_программирование', '#статья_skillbox']"
672,2021-03-18 16:10:18,42,44,['#skillbox_анонс']
673,2021-03-18 12:06:10,104,78,"['#в_закладки_skillbox', '#skillbox_управление']"
674,2021-03-17 19:30:07,56,30,"['#skillbox_дизайн', '#статья_skillbox']"
675,2021-03-17 18:17:59,46,15,"['#ДеньСвятогоПатрика', '#в_закладки_skillbox', '#skillbox_маркетинг']"
676,2021-03-16 19:36:52,40,31,"['#skillbox_управление', '#статья_skillbox']"
677,2021-03-16 17:52:13,108,84,"['#skillbox_программирование', '#в_закладки_skillbox']"
678,2021-03-15 17:53:58,36,40,['#Расписание_Skillbox']
679,2021-03-15 16:05:22,20,5,['#skillbox_анонс']
680,2021-03-15 12:11:16,30,6,['#Высшее_образование_Skillbox']
681,2021-03-14 13:36:48,34,10,['#в_закладки_skillbox']
682,2021-03-12 16:47:55,29,13,['#лекторий_skillbox']
683,2021-03-12 13:02:36,33,13,['#skillbox_маркетинг']
684,2021-03-11 20:00:24,30,15,"['#skillbox_маркетинг', '#статья_skillbox']"
685,2021-03-11 18:10:48,47,49,['#Высшее_образование_Skillbox']
686,2021-03-11 16:18:12,14,7,['#skillbox_анонс']
687,2021-03-10 18:33:32,69,26,"['#ДеньМарио', '#skillbox_игры', '#в_закладки_skillbox']"
688,2021-03-09 19:00:22,43,20,"['#skillbox_маркетинг', '#статья_skillbox']"
689,2021-03-09 18:00:35,41,9,['#skillbox_маркетинг']
690,2021-03-09 16:16:29,25,25,['#Расписание_Skillbox']
691,2021-03-08 18:30:09,48,20,"['#skillbox_игры', '#статья_skillbox']"
692,2021-03-08 16:54:42,68,17,"['#Skillbox_дизайн', '#Skillbox_вдохновляет']"
693,2021-03-08 13:02:49,27,10,['#Skillbox']
694,2021-03-07 12:38:23,75,66,"['#skillbox_программирование', '#Skillbox_совет_препода']"
695,2021-03-06 11:43:23,132,95,['#skillbox_маркетинг']
696,2021-03-05 19:17:56,95,47,['#анонс_skillbox']
697,2021-03-05 18:07:21,22,11,['#skillbox_анонс']
698,2021-03-05 13:04:39,41,26,['#skillbox']
699,2021-03-04 19:03:49,38,20,"['#skillbox_программирование', '#статья_skillbox']"
700,2021-03-04 14:29:13,294,134,"['#Skillbox_вдохновляет', '#Skillbox_дизайн']"
701,2021-03-03 18:24:22,30,10,"['#skillbox_дизайн', '#статья_skillbox']"
702,2021-03-03 11:07:35,88,23,"['#skillbox_дизайн', '#Работы_студентов_Skillbox']"
703,2021-03-02 18:19:29,95,102,"['#Инструменты_Skillbox', '#Skillbox_дизайн']"
704,2021-03-02 15:11:39,24,17,['#Анонc_Skillbox']
705,2021-03-01 19:14:39,29,13,['#skillbox_MBA']
706,2021-03-01 15:26:26,29,28,['#Расписание_Skillbox']
707,2021-02-28 17:00:25,24,9,['#Анонс_Skillbox']
708,2021-02-28 14:30:17,32,22,['#Лекторий_Skillbox']
709,2021-02-28 12:20:07,67,51,['#Гайд_Skillbox']
710,2021-02-27 12:57:51,251,171,"['#В_закладки_Skillbox', '#Skillbox_дизайн']"
711,2021-02-26 17:15:18,46,10,['#Студенты_Skillbox']
712,2021-02-26 14:14:05,21,5,['#РАНХиГС_Skillbox']
713,2021-02-25 17:30:16,83,89,"['#skillbox_маркетинг', '#статья_skillbox']"
714,2021-02-25 11:31:15,67,52,"['#Skillbox_управление', '#Skillbox_совет_препода']"
715,2021-02-24 17:02:13,32,34,['#Анонс_Skillbox']
716,2021-02-24 13:56:21,25,14,['#Расписание_Skillbox']
717,2021-02-24 11:15:26,32,22,['#РАНХиГС_Skillbox']
718,2021-02-23 12:04:47,23,10,['#skillbox']
719,2021-02-22 17:40:12,51,15,"['#статья_skillbox', '#skillbox_маркетинг']"
720,2021-02-22 15:00:38,41,16,"['#РАНХиГС_Skillbox', '#Онлайн_бакалавриат_Skillbox']"
721,2021-02-22 13:29:45,28,1,['#Вам_слово']
722,2021-02-21 11:27:25,166,167,['#skillbox_программирование']
723,2021-02-20 15:39:25,212,247,"['#Айдентика_Skillbox', '#Skillbox_дизайн']"
724,2021-02-20 13:40:09,47,30,['#Лекторий_Skillbox']
725,2021-02-19 18:00:36,81,73,"['#Статья_Skillbox', '#Skillbox_управление']"
726,2021-02-19 15:30:28,27,10,['#Лекторий_Skillbox']
727,2021-02-19 13:06:21,99,45,"['#В_закладки_Skillbox', '#Skillbox_дизайн']"
728,2021-02-18 18:55:48,39,6,['#Skillbox']
729,2021-02-18 17:50:29,26,25,"['#skillbox_программирование', '#статья_skillbox']"
730,2021-02-18 15:13:59,41,28,"['#Skillbox_управление', '#Совет_препода_Skillbox']"
731,2021-02-17 19:50:52,49,14,['#skillbox']
732,2021-02-17 18:59:17,93,26,"['#Айдентика_Skillbox', '#Skillbox_дизайн']"
733,2021-02-16 18:00:23,57,46,"['#Skillbox_дизайн', '#Статья_skillbox']"
734,2021-02-16 11:33:41,29,2,"['#Дизайн_Баттл_Skillbox', '#Skillbox_дизайн']"
735,2021-02-15 19:00:24,18,10,"['#статья_skillbox', '#skillbox_маркетинг']"
736,2021-02-15 17:57:20,39,25,['#Расписание_Skillbox']
737,2021-02-15 16:08:29,31,5,['#Skillbox_Clubhouse']
738,2021-02-14 16:56:41,79,23,['#Skillbox']
739,2021-02-13 11:00:20,124,205,"['#Skillbox_маркетинг', '#Кейс_Skillbox']"
740,2021-02-12 18:00:22,55,47,"['#статья_skillbox', '#skillbox_маркетинг']"
741,2021-02-12 16:12:11,196,128,['#Skillbox_Дизайн']
742,2021-02-11 20:00:19,55,29,"['#skillbox_программирование', '#статья_skillbox']"
743,2021-02-11 18:02:55,86,104,['#Skillbox_Управление']
